PLACE_NAME,LATITUDE,LONGITUDE
다모아미래컨벤션센터,33.5066025072013,126.514494643999
흑백돈,33.5396446050882,126.671944541497
미친제주면소,33.517497823076,126.520526346921
시애틀의밤,33.4878964656915,126.475065666845
떡마을,33.4966940486961,126.537965245433
애월전분공장,33.4783648243983,126.370237305999
더슬로우,33.558010812289,126.794583908935
알리바바,33.4887604081278,126.489578287332
시선밥상,33.5173326166249,126.621561917231
황제갈매기,33.5012138664886,126.531827748642
제주황금콩밭,33.5393050369686,126.826961894177
석주돈가,33.4989338081852,126.522069124876
인스,33.4811118994095,126.491677178214
단또,33.4975230586204,126.530385491705
우경해장국,33.4921267634805,126.53729082238
델문도제주도립미술관점,33.4526211302787,126.489570481684
오또도넛올레서귀점,33.2438524712863,126.565118121656
알엠시드,33.4980915772398,126.525692014394
카페귤한가,33.3883339171089,126.262787808952
산호,33.4887633690368,126.488175799532
달빛제주,33.4838604781762,126.394431167134
청년다방제주삼화지구점,33.5170894990965,126.577114644529
스마일식당,33.5123106418651,126.525709051631
오늘의바다,33.2417231137662,126.518568277462
챰이슬,33.2216324374404,126.252322758992
무지개식당,33.4997420918399,126.510454780799
마이프렌,33.4964203414216,126.521997062878
탁탁,33.4997124207473,126.533398935555
호야네꼬마김밥,33.4880906260288,126.491906486424
섬집,33.4981355180488,126.525276927614
비자림꿩메밀국수,33.499215428798,126.542041081993
이강돈까스앤송이반점,33.2527744791686,126.556871814516
군족강정점,33.2527799426808,126.503700465728
모헨,33.2410890012735,126.516941273369
클로피,33.2368283288129,126.51381130171
오부자갈비탕,33.4798445258028,126.5536168895
제주돔베마씸,33.4895168867897,126.430453732918
일공공샤브제주연동지점,33.4815186927303,126.490446317
애월연어서귀포점,33.2552567098762,126.557593528469
돼지몰이촌,33.5127295362483,126.531541971736
주식회사티아이,33.4780978833322,126.542471435436
큰물,33.4879979347673,126.434479507791
받거니주거니,33.2214314645346,126.251048057007
오시리,33.5187489493487,126.569492326618
제주노량진회센타,33.5175155788935,126.521107594855
네이처캔버스,33.2831466353571,126.630774495732
리유니온,33.4975230586204,126.530385491705
연남물갈비제주노형점,33.4837679231568,126.480786204145
판포미인,33.3652629660753,126.198064245352
충청도식당,33.2509728349935,126.560349992607
산방산그때그집직영점,33.2472997426804,126.331994293201
도연식당,33.5045239037459,126.541014189875
홍익돈까스제주점,33.4785219313998,126.544535122728
드링콩,33.3856296126064,126.224763407767
스터딩키친열공부엌,33.4832729561392,126.500733346085
연숙식당,33.5024039630649,126.528639936425
외도골목대장,33.4868999271248,126.432377611384
순정삼계탕,33.5038853089303,126.467953125773
하양한,33.5399554952812,126.831175714631
평화가든,33.4839283286713,126.491048188892
춤추는생오리,33.499033377995,126.528147146541
육장갈비삼화점,33.5173064500679,126.587984906886
헬로,33.516088062129,126.506151195483
오는곳세화,33.5275588442793,126.855601264677
금촌댁,33.4160460953239,126.26521017402
홍가네집밥,33.4514543815183,126.911593507321
산도롱맨도롱,33.496858106776,126.910243015026
고가네,33.2513270221507,126.427250184911
춘천명동닭갈비삼화점,33.514784917941,126.575500589027
외도이모네,33.4871018935237,126.432104392488
달림식당,33.4422807870193,126.882240305988
아랑조을국수,33.4754857182699,126.54551852023
페리카나양념통닭효돈분점,33.2634269387152,126.617364750109
남문숯불바베큐중문점,33.2439158332898,126.387781255224
연,33.2523733668899,126.512146159496
다트바불스,33.5000593831882,126.528737552625
투썸플레이스용두암점,33.5166153076594,126.504051567738
청년다방연동점,33.4920592184947,126.488064514794
보성정육식당,33.5029735090251,126.528050542232
동문닭집,33.22183342293,126.254669533293
탁이국수,33.4885273134515,126.489242004001
미미쿡제주이도점,33.4943290591752,126.544952536566
뭉치푸줏간,33.4491571954424,126.915383016409
남원생오리,33.2832124455137,126.716762372245
본디국수,33.4954326044556,126.532334824227
한촌설렁탕제주영어교육도시점,33.2797294191673,126.276757340352
용담상회,33.5187308221385,126.489368534666
플랏포커피,33.4869660229611,126.48284969309
한라당,33.2498322199378,126.563765939814
피자탑영어교육도시점,33.2780829524044,126.273595909124
대양회초밥,33.3250008095857,126.843477222148
옛고을흑돼지구이,33.3078061675394,126.809557089756
네네치킨일도점,33.5019946683166,126.542062498366
더루케테호텔구내식당,33.2413802271591,126.563016928498
애월돼지,33.4662503293207,126.317655317166
효설농탕,33.2528587278417,126.43389247325
원준이네,33.2456554425513,126.567491094587
팔미돈가흑돼지성산점,33.4192923393592,126.842285556448
담소,33.4868163344156,126.482563079641
썬데이지,33.2754303456149,126.709330511903
갈비에제왕,33.2211616504023,126.254116244918
단초제주,33.4837354909656,126.487616077179
라쁠라주,33.5198526878097,126.494428745744
달리는커피제주노형점,33.4810286342072,126.476504167388
흑돼지브라더스본점,33.2829532713904,126.670537115288
효돈연탄구이,33.2613571584626,126.617336640909
주식회사보민,33.5054100714294,126.46965551405
끄띠탑동,33.5184245612121,126.528487081733
판,33.5153814647981,126.519743574964
아일랜드보울,33.4702422867062,126.544041946719
제주또바기보말칼국수전문점,33.5296051230728,126.592800641688
비비큐치킨점,33.2511948307708,126.563296988497
돈삼촌,33.5106261074587,126.536812454312
안세미국수,33.4831939758207,126.488026078602
시장떡전문점,33.2489380473837,126.565690739956
엄지족발,33.4860736825571,126.497369698259
다정한식탁,33.2584099208429,126.426336739782
에프터글로우,33.4886440704689,126.549348403134
만금,33.4840800184738,126.47315101109
국수도둑,33.4765346158541,126.480547264133
수제홍과일모찌2호점,33.4839133221694,126.413898807799
주식회사고은기업,33.4853157203838,126.490460881421
맥키쉬,33.5235974650551,126.565626795639
내일또순대국,33.245854618742,126.523359647403
돈이랑정육점식당,33.2489247448116,126.430077691977
아띠랑,33.24573693914,126.567047426034
연화차,33.4876094701648,126.714667948731
항구음식점,33.2410784474163,126.561171957451
탑해장국삼화점,33.5167094764458,126.576718240222
태백아놀자,33.5028902099648,126.543280976941
사계,33.5025006301057,126.534654731164
2010홍포차,33.4100253731574,126.264751960582
본죽제주영어마을점,33.2801596897186,126.277164377074
위즈피자,33.5185741272068,126.489281299974
위트레이즌,33.4950858818181,126.528109699001
카페데이앤데이,33.2456242877295,126.206760229643
미미끄,33.4904694985092,126.42769308489
7번가피자제주애월점,33.461021254607,126.32269086824
조선제일국밥제주점,33.4880914272083,126.593742858495
질레,33.5158086024092,126.540046815373
한끼맛있다제주시청점,33.4984363697575,126.530194604795
고피자시청점,33.4987109026405,126.53076508755
한스k-55흑돼지참나무장작구이,33.5050824241584,126.464309288527
삼대해녀의집,33.4067548573009,126.906415105854
레몬뮤지엄,33.29917415674,126.61742498639
교촌치킨제주시청점,33.4988369157519,126.530947781342
오례밥집,33.5310238412925,126.665774603797
번영가든,33.4875738675307,126.600021480692
산수정,33.2474063414639,126.559202307551
캐롯닷밀,33.4583258422595,126.415637903014
쿠주소셜카페이호점,33.4967971581511,126.452729117074
코바코서귀포점,33.2477046483296,126.564487942188
내가찾은맛고을,33.5222147635533,126.566418316025
제주삼다국수산방산점,33.2435115242091,126.326896402474
라신비,33.4378451954761,126.275573096118
다올키친,33.295794043412,126.289665926173
유나인아라대박점,33.4742823925495,126.544472099284
소시오도넛,33.5547996203628,126.798654540196
승우내숯불갈비,33.5189696726324,126.566342906203
창꼬치구이,33.5149297370231,126.527850337536
더벤티제주노형점,33.4866672791719,126.478299846426
홀가분키친,33.2679279590754,126.369705684087
로컬제주이야기카페,33.5169368847384,126.503101783451
리스투아,33.4889878623838,126.535940331736
정직한통닭중앙점,33.5108956807479,126.521394302127
오에스디에스협재,33.3948964040116,126.244660937062
보말맛집,33.4833977423181,126.412669040726
제주버들못,33.3278916069928,126.828192077178
춘천명동닭갈비노형점,33.4895841831598,126.475626204296
효진이네,33.2489911792996,126.567120552231
솥뚜껑흑돼지,33.2983860472016,126.600911581825
치어스서귀포점,33.2532324949248,126.510050850927
청자다방서귀포1호점,33.2530644734956,126.506867864491
달소금식탁,33.4847645224063,126.40628683186
러브,33.5139798573314,126.538022777466
에그드랍제주시청점,33.5009110436775,126.528362737806
아라초프렌즈,33.4783434599662,126.546637580715
춘에서보게,33.2212693156996,126.253622209606
피자헛서귀포점,33.2549788274856,126.570452422788
조은,33.4914793737593,126.473468400485
사쿠라,33.4863514750285,126.431390861436
제주돈집,33.2863646898021,126.30307867406
로쿤커피,33.4499803813553,126.367329870878
정원꼬리곰탕,33.4356988403208,126.909402827641
숲섬이라면,33.2371980905622,126.596175272242
통족표선점,33.3276052756175,126.830309784972
에디손,33.3950733433534,126.244283752245
기찬밥상,33.4611749851262,126.438627130963
도다모,33.4918591957163,126.543986142136
식사준비제주삼화점,33.5156186413749,126.576745079557
오늘쉐프제주첨단점,33.457516978807,126.574118570771
섭지코지해녀밥상,33.4357541577498,126.917482031859
대한민육,33.250391664615,126.55852318943
옛날아우내순대중문점,33.2508310675345,126.433436933868
색달해장,33.2463063172341,126.429797137234
미국식제주점,33.4900152607508,126.480018841236
하모리소갈비,33.2530262888425,126.506083848958
육회본가제주직영점,33.2474786578215,126.563961338333
명품사조참치,33.4875510944205,126.476521740345
대유,33.4152296304197,126.261765065942
흑돼지한마당본점,33.3247837334464,126.844007631591
춤추는닭치킨,33.4993217920132,126.513941369501
웃뜨르식당,33.495390076555,126.533442245979
한림족발,33.4178159872887,126.267891656025
이가네일품해장국이도점,33.4949258750323,126.547403543098
세이슌,33.497795088278,126.529439939716
탐나는전,33.492211979175,126.476803920996
용마갈치,33.5416239216494,126.667904490096
고불집,33.5012986105344,126.489742755704
현정,33.2262255787415,126.266415955849
아라숯불갈비,33.4736678462729,126.545892393151
맛존디,33.2589354639232,126.427605879761
그시절동태촌신제주점,33.478307938162,126.489942021561
일품순두부성산점,33.4361303967106,126.918019363551
얄개,33.5020723467427,126.543468975847
부가네얼큰이신시가지점,33.4781466885786,126.487439721284
면담,33.2569303613549,126.617875030745
동광녹색체험휴양마을회,33.3061870054803,126.337312755166
가자우리집,33.5164897367216,126.529574579314
돈돼지흑돼지가든,33.3248459962483,126.836749069446
미소짓는흑도야지,33.4938396285133,126.467220436507
라브뉴,33.4922711666693,126.530165814
샤오바오우육면한라대점,33.4766460554444,126.477480616851
옛날옛적에,33.2474786578215,126.563961338333
밥먹자,33.4354937090078,126.422006922079
제라진뚝배기갈비찜,33.5046811177077,126.465705983911
동백정원,33.2495687804731,126.44656909134
삼손가든,33.4106271015504,126.271800464397
골목카페옥수,33.4398685668933,126.380017463191
다이아,33.4803082116712,126.490270392737
꾸브라꼬숯불두마리치킨,33.2571407355852,126.524251232783
하귀정담,33.5120584568629,126.522420932643
상희네돈숯불구이,33.2480418491134,126.583840208971
동트레,33.4687804309891,126.929127141849
컨터,33.4834486507257,126.482204050075
만족,33.5095547391991,126.943512239399
리게인프로젝트제주,33.4840668987491,126.484437811004
모이세해장국중앙점,33.2543369894178,126.565066082675
태봉이네,33.4840568588343,126.485232567715
아노드,33.4723935907468,126.546894809982
수산식당,33.4669134321641,126.393364885024
국수몰고랑,33.4907614382781,126.492242859506
장인의집,33.4658030077714,126.326848634998
에이바우트커피아이파크점,33.4842829204892,126.478104976286
그라인딩홀덤펍,33.5032142110811,126.541978052225
도두후레쉬,33.5032842258904,126.46590096273
김준호의대단한갈비제주노형점,33.4769924323588,126.48645080653
제주돈삼겹본점,33.5081762162335,126.539764752479
사는맛먹는맛본점,33.4886019386899,126.388888078314
연희네밥집,33.3252587148744,126.833587916787
고래배꼽본점,33.4960408850309,126.956002132817
해마그룹건설제주지점,33.5049586041033,126.513107869561
청을담다,33.4890908165207,126.529553734935
호텔롯데롯데호텔제주델리카한스,33.2482710924721,126.410412652417
다다미,33.4886504032297,126.476905716858
버닝썬,33.4874857542917,126.492304047492
백양닭집,33.51135177001,126.518549091957
홍소반,33.5006980392794,126.542513134631
청이네,33.5065361913727,126.52464225931
오반장,33.2207468374522,126.251582193764
만촌,33.4940039366611,126.536364773111
바른곱창연동점,33.4861810675801,126.486789851952
노형근고기,33.4870551269097,126.477717886571
창영왕족발,33.4995722715063,126.546130926806
요요무문,33.5381006264754,126.836678988706
원진각,33.499945205775,126.656710918243
에이바우트커피외도점,33.4907399624259,126.430685034963
홀스버드,33.506753496608,126.540904805726
유가네닭갈비제주동홍점,33.2563555071882,126.574670166281
영락마을회관식당,33.2581641941863,126.211781292127
마초면탁해안,33.4647769927847,126.455271713634
비피엔씨주식회사남궁미락지점,33.2424686727285,126.565099544065
라라스토리,33.485546272616,126.484686202604
제주돼지,33.48901570834,126.48913325728
도련들,33.5073807713142,126.590202951864
브금,33.463971138853,126.313672902337
제제,33.4827299916647,126.48551639367
의정부,33.2512511687226,126.559789409921
마당민속주점,33.5018792874218,126.546480911787
락쿤,33.2701183583336,126.673504563744
아방국수,33.2484175240341,126.564243826605
두들리도넛제주노형점,33.4780335028797,126.477883810402
지코바치킨신제주점,33.4870250240845,126.482512988781
즐거운밥상,33.4601850601145,126.433854172799
국수1번가,33.249837075003,126.303448489987
코소롱,33.2852062004362,126.275869158138
롸이스페이퍼떡볶이제주영어교육도시점,33.2806767259828,126.278197801801
용흥정가네식당,33.2604745931194,126.486293193559
족발이닭엄마네식당,33.2352697641714,126.494182094673
탤러해시,33.4894823443967,126.475039635496
모이세신제주로타리점,33.4908866719635,126.497552150486
치사토부엌,33.4812844495935,126.490049491662
용머리생선구이,33.2339097857351,126.309905224696
한라흑돼지,33.2731310015375,126.653977515722
메가엠지씨커피제주노형점,33.488791366549,126.476574642264
집나간왕새우바람난조개구이표선점,33.326112375336,126.833385237448
엘로이,33.4838802065943,126.482411184575
제주섬신룽푸마라탕시청점,33.498351125609,126.52947029141
배스킨라빈스제주한림점,33.4141935384907,126.263663376157
애월빵명장,33.478423764132,126.357288543712
청년구내식당,33.5143503941359,126.525095716195
올레2번가갈비,33.2501064302758,126.558788923055
한라생얼큰이아라점,33.4752069177004,126.549760312404
앰버,33.5013093645207,126.544213384785
에버그린돈까스제주점,33.46203394552,126.312785147853
터틀락,33.2771972284004,126.363764593452
쇠소깍돼지갈비,33.2635300973261,126.616929420835
이가네일품해장국,33.263276398378,126.613933174365
사쿠라인,33.4976737954841,126.529836178403
준식당,33.257307589588,126.505475636221
솔솥,33.4934784953582,126.43016620522
뒷빌레식당,33.2727074405479,126.589638078041
제주주민갈비,33.5142565577759,126.519954615376
애월당백화점,33.5037710622713,126.503619024973
삼다돈,33.4841374310807,126.483318726156
제주대패삼겹살이도점,33.4993379447553,126.536100341612
국수명가,33.2343584341546,126.309207447393
제주김만복함덕점,33.5379595122316,126.674844345954
통큰뼈감탕,33.4855335971562,126.417021101866
한수어촌계톤대섬,33.4232641848896,126.260792194839
올더타임중앙여고점,33.4911301659936,126.537563088908
금순이네,33.4832617650395,126.470534974998
해방집,33.4898722416159,126.475328024043
노형짚불도,33.4819328571956,126.47425026261
하와이안비치카페,33.4352096199783,126.917537283292
오젠,33.5037169608078,126.542227880069
줌마식당,33.49295754789,126.489065452987
청춘괴기생고기전문점,33.2535649640473,126.510450019808
통큰국밥,33.4900169401632,126.43380549213
청정식당,33.5010314077311,126.54308852788
정자네흑돼지국밥,33.3939711369692,126.247307623295
차차커피코제주연동점,33.4861409298057,126.488224688428
어머니와보리밥,33.2480272477657,126.560896869127
일품물항아리,33.4775855209634,126.477717263219
네코샌드,33.4897889692805,126.47685034281
난타5000연동신광점,33.4918542917582,126.485214733367
아이,33.5032176473127,126.541201023959
삼다도식당,33.4487856,126.9154978
호또모또,33.5091588712147,126.476992439024
하오,33.4888107466502,126.486551822164
2실로와,33.5039767081491,126.530541773865
조은이웃구이집,33.4932376506355,126.484857364286
르토아베이스먼트,33.5329399734111,126.844168064897
만사오케이,33.5045179382554,126.521913594518
아하,33.4891223026609,126.492584914056
인천상륙작전,33.2806767259828,126.278197801801
경춘선,33.5119000586156,126.53874634042
밭318,33.4983335982828,126.966446461043
하루밀담베이커리,33.4856607588061,126.544582008431
박세현의보고싶다제주라면,33.4941240024185,126.446106351007
교래퐁낭,33.4260859982314,126.674111760744
프랭크버거제주화순점,33.2478748607856,126.333098792702
자몽,33.5057268112062,126.543699902986
돈떵이서부두점,33.5184245612121,126.528487081733
통통,33.2177373732368,126.250928608813
향토맛집탐나도,33.4943129782575,126.54975657141
대성아귀찜신제주점,33.4828216520743,126.486182501448
제주근고기집,33.5158375204171,126.523932670877
늘고팡,33.2545552487849,126.571290574353
미담,33.4882687088249,126.498818876797
청우식당,33.2530205463907,126.50713628184
쌍둥이기사식당,33.3103862469228,126.341229570731
교촌치킨제주1호,33.4862510268035,126.484052904663
바당칼국수,33.2377942968251,126.366078168923
얼큰이,33.5208194218229,126.580785679194
추사랑,33.4885266451161,126.43005563841
미화식탁,33.5045597355515,126.521320374777
오캄커피,33.4995498771877,126.531801193571
구이구이돌담집,33.2524931510432,126.505605882684
색달로망스,33.2608241161807,126.41116017361
솔오름아구찜,33.2634783146363,126.567463805387
소망식당,33.5328567817894,126.618621379289
썬더치킨삼화마트점,33.5173038341388,126.587199170388
오솔길,33.5173940132857,126.538171251781
치킨플러스서귀포점,33.2549371978472,126.557524633544
서귀포토속촌,33.2504326894157,126.572800038442
혀니푸드,33.3960408950916,126.669144945634
빙고스토리지,33.4901064725093,126.491373379353
모던돔베,33.4571765591866,126.486105252055
아는동생,33.5025333501715,126.520139873618
하논미가식당,33.2517407262355,126.55333365945
카페은수,33.4521658436884,126.384545904518
갯마을식당,33.2998459837914,126.76693409612
명품갈비하우스,33.5140056541907,126.572585073618
스카이바,33.51286310046,126.580374908418
한샘해장국본점,33.4688285080327,126.510133054742
투다리전농점,33.5042975682575,126.516772168278
비선루,33.3991095569272,126.24454752421
민들레식탁,33.479309718888,126.490034595068
다빈장,33.4725437821108,126.355721485959
반올림피자샵제주아라점,33.4746133991091,126.542961827559
고촌,33.4985812335979,126.545072017087
쿠야,33.4862155279953,126.493412292057
꼬신김밥노형점,33.4821871430197,126.47498207822
일등본가,33.4879177197458,126.47648811543
시간여행,33.4989222102442,126.519559744855
선재샤브&월남쌈,33.2223404338314,126.254629941381
풍림다방송당점,33.4718352127284,126.785612599356
해녀삼대할망네,33.1168702147508,126.265889786522
제주올레냉면제주노형점,33.481915115198,126.4701476586
오멍가멍술한잔,33.5043147445373,126.517732692039
다은식당,33.4931447260196,126.536873274405
성우디엔에프,33.2523833,126.4911269
주식회사아이엔케이,33.5309179619434,126.589805051457
회포,33.5194376144904,126.573148116194
쏭스,33.4881890869611,126.491754302716
김준호의대단한갈비제주중문점,33.2512417375319,126.42982249541
남다른감자탕,33.483749527838,126.48460872255
추가네추어탕,33.4966470292173,126.519533142119
테라피쉬,33.4609864988401,126.562232010146
산이마을가든,33.2589348058745,126.353709164583
갈비마당,33.2531547030813,126.510811371383
노리매,33.2831974218091,126.28741409525
바당소리,33.4890969977947,126.479505260782
빽보이피자제주이도점,33.4921541502691,126.536440701508
테라도스,33.4528009873738,126.342511290037
너븐드르우리어멍빙떡,33.4822734657311,126.470942093722
배불뚝이,33.484890384313,126.429023404313
원푸드마켓,33.481690458375,126.483912422631
노형집밥,33.4875792305396,126.478233584827
말차이트,33.4934231976789,126.956864861752
달빛사랑채,33.4855243347753,126.487614689725
커브커피스토어,33.5261514831864,126.577404250013
미소주방,33.4137529230352,126.262766082754
신영돌판구이,33.4866003926779,126.497058494176
수궁식당,33.2489533549359,126.55810870676
고을면,33.498882335627,126.544597479497
꾸어삼겹,33.5102561615703,126.532199345016
행복한밥상,33.4078157947519,126.873927320204
주점부리성산일출봉점,33.46535637169,126.935016036039
우리들푸드,33.2289246098687,126.248106419093
솔비,33.4905261739167,126.491815434144
이층식당,33.4154906488316,126.262433496101
용천상회,33.2348463274431,126.488990142702
제주애월한정식,33.4728493752088,126.352218671003
수리조아,33.5096236075938,126.539685518249
엘림소반,33.2645598399492,126.260174510173
꼬끼오에끌릴레,33.515390108316,126.525919679136
띠아모제주공항3층,33.5077816117418,126.49313255015
돈뜨레흑돼지제주공항점,33.5165031519199,126.505630895543
여우네,33.3205069321952,126.746726232662
뜨르르,33.4922330414093,126.497624325132
화북옛통치킨,33.5198159836609,126.565850213502
우도숯불갈비,33.5084305926385,126.953655408656
한강식당,33.4938370613228,126.445046097995
디지홀덤아레나,33.5412900457673,126.667394564371
광동식당,33.3290066607451,126.798274854126
간세라운지,33.5126081914512,126.524328141203
킹콩주스앤청춘감성쌀핫도그,33.4784636955369,126.478043795483
중앙먹돌,33.4886391418104,126.538818691227
수상한사칠이,33.555130909999,126.796860069892
어군,33.4857558270525,126.472837763767
태도,33.4840894841417,126.492553255836
황금손가락산방산점,33.2342165598366,126.310596101297
박여사네,33.5438478873568,126.660329252157
꼬꼬아찌숯불치킨서사라점,33.499450375408,126.520657076235
일출회포장포차,33.4694487634533,126.919203538668
신산복어집,33.5114359091799,126.531964822494
밥정,33.4769115447956,126.489634115761
용문닭집,33.5093303222532,126.509313445494
제주맑음,33.513445150778,126.521008935823
한빛국수전문점,33.4851317524117,126.490516187278
동네국수,33.3532258125496,126.258901576152
제주금돼지식당,33.4827063282634,126.484638356175
애월사이카레,33.4843639222961,126.381126047757
막창꾸우맨,33.2528007569457,126.511760362558
혼차롱식개집,33.2497003681685,126.565714332598
원더샌드위치도남점,33.4907788467862,126.52786426821
24시뼈다귀탕삼화점,33.5186087356196,126.569202397639
김밥천국외도해운본점,33.4877094872168,126.43124221541
중문포차,33.2514692555779,126.426712606166
